"activity" "subject" "measure" "averagevalue"
"WALKING_DOWNSTAIRS" 9 "fbodybodygyromagstd" -0.85968373547619
"WALKING_DOWNSTAIRS" 9 "fbodygyromeanx" -0.890888359047619
"WALKING_DOWNSTAIRS" 9 "fbodygyromeany" -0.933167491190476
"WALKING_DOWNSTAIRS" 9 "fbodygyromeanz" -0.913493144285714
"WALKING_DOWNSTAIRS" 9 "fbodygyrostdx" -0.898945918809524
"WALKING_DOWNSTAIRS" 9 "fbodygyrostdy" -0.909514045238095
"WALKING_DOWNSTAIRS" 9 "fbodygyrostdz" -0.914638073809524
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkmagmean" -0.956541677619048
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkmagstd" -0.951312124761905
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkmeanx" 0.0957853281595238
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkmeany" 0.039548864102619
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkmeanz" -0.0452862847578571
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkstdx" -0.96109280547619
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkstdy" -0.939950907142857
"WALKING_DOWNSTAIRS" 9 "tbodyaccjerkstdz" -0.968403961428571
"WALKING_DOWNSTAIRS" 9 "tbodyaccmagmean" -0.695265529214286
"WALKING_DOWNSTAIRS" 9 "tbodyaccmagstd" -0.742519496166667
"WALKING_DOWNSTAIRS" 9 "tbodyaccmeanx" 0.30725707
"WALKING_DOWNSTAIRS" 9 "tbodyaccmeany" 0.030205230135
"WALKING_DOWNSTAIRS" 9 "tbodyaccmeanz" -0.132129779238095
"WALKING_DOWNSTAIRS" 9 "tbodyaccstdx" -0.915429074285714
"WALKING_DOWNSTAIRS" 9 "tbodyaccstdy" -0.694990930452381
"WALKING_DOWNSTAIRS" 9 "tbodyaccstdz" -0.799654925214286
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkmagmean" -0.96368691047619
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkmagstd" -0.962748602142857
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkmeanx" -0.0991810271428571
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkmeany" -0.0490347089607143
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkmeanz" -0.0496082183333333
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkstdx" -0.950335306428571
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkstdy" -0.967636345
"WALKING_DOWNSTAIRS" 9 "tbodygyrojerkstdz" -0.962481909761905
"WALKING_DOWNSTAIRS" 9 "tbodygyromagmean" -0.8276702
"WALKING_DOWNSTAIRS" 9 "tbodygyromagstd" -0.861312571904762
"WALKING_DOWNSTAIRS" 9 "tbodygyromeanx" 0.0204842620142857
"WALKING_DOWNSTAIRS" 9 "tbodygyromeany" -0.0654626841642857
"WALKING_DOWNSTAIRS" 9 "tbodygyromeanz" 0.166486784416667
"WALKING_DOWNSTAIRS" 9 "tbodygyrostdx" -0.89612666452381
"WALKING_DOWNSTAIRS" 9 "tbodygyrostdy" -0.917074356428571
"WALKING_DOWNSTAIRS" 9 "tbodygyrostdz" -0.907543029761905
"WALKING_DOWNSTAIRS" 9 "tgravityaccmagmean" -0.695265529214286
"WALKING_DOWNSTAIRS" 9 "tgravityaccmagstd" -0.742519496166667
"WALKING_DOWNSTAIRS" 9 "tgravityaccmeanx" 0.397837540238095
"WALKING_DOWNSTAIRS" 9 "tgravityaccmeany" 0.0760245246666667
"WALKING_DOWNSTAIRS" 9 "tgravityaccmeanz" 0.314163798621429
"WALKING_DOWNSTAIRS" 9 "tgravityaccstdx" -0.908103660714286
"WALKING_DOWNSTAIRS" 9 "tgravityaccstdy" -0.70574263952381
"WALKING_DOWNSTAIRS" 9 "tgravityaccstdz" -0.84298744952381
"WALKING_UPSTAIRS" 9 "fbodyaccjerkmeanx" -0.987012537755102
"WALKING_UPSTAIRS" 9 "fbodyaccjerkmeany" -0.968406605102041
"WALKING_UPSTAIRS" 9 "fbodyaccjerkmeanz" -0.979988298163265
"WALKING_UPSTAIRS" 9 "fbodyaccjerkstdx" -0.988869930408163
"WALKING_UPSTAIRS" 9 "fbodyaccjerkstdy" -0.969212365714286
"WALKING_UPSTAIRS" 9 "fbodyaccjerkstdz" -0.984381851428571
"WALKING_UPSTAIRS" 9 "fbodyaccmagmean" -0.911479989387755
"WALKING_UPSTAIRS" 9 "fbodyaccmagstd" -0.869571813877551
"WALKING_UPSTAIRS" 9 "fbodyaccmeanx" -0.969529595102041
"WALKING_UPSTAIRS" 9 "fbodyaccmeany" -0.907811257469388
"WALKING_UPSTAIRS" 9 "fbodyaccmeanz" -0.918990494897959
"WALKING_UPSTAIRS" 9 "fbodyaccstdx" -0.957888079387755
"WALKING_UPSTAIRS" 9 "fbodyaccstdy" -0.858752032530612
"WALKING_UPSTAIRS" 9 "fbodyaccstdz" -0.873644178571429
"WALKING_UPSTAIRS" 9 "fbodybodyaccjerkmagmean" -0.978834365306122
"WALKING_UPSTAIRS" 9 "fbodybodyaccjerkmagstd" -0.980265976326531
"WALKING_UPSTAIRS" 9 "fbodybodygyrojerkmagmean" -0.984070921632653
"WALKING_UPSTAIRS" 9 "fbodybodygyrojerkmagstd" -0.983775518367347
"WALKING_UPSTAIRS" 9 "fbodybodygyromagmean" -0.961053355306122
"WALKING_UPSTAIRS" 9 "fbodybodygyromagstd" -0.932878793061224
"WALKING_UPSTAIRS" 9 "fbodygyromeanx" -0.949627875102041
"WALKING_UPSTAIRS" 9 "fbodygyromeany" -0.978002661632653
"WALKING_UPSTAIRS" 9 "fbodygyromeanz" -0.959625616938775
"WALKING_UPSTAIRS" 9 "fbodygyrostdx" -0.948194034081633
"WALKING_UPSTAIRS" 9 "fbodygyrostdy" -0.971548794897959
"WALKING_UPSTAIRS" 9 "fbodygyrostdz" -0.952367253673469
"WALKING_UPSTAIRS" 9 "tbodyaccjerkmagmean" -0.98053136122449
"WALKING_UPSTAIRS" 9 "tbodyaccjerkmagstd" -0.97988521244898
"WALKING_UPSTAIRS" 9 "tbodyaccjerkmeanx" 0.0716930462857143
"WALKING_UPSTAIRS" 9 "tbodyaccjerkmeany" -0.00641028634857143
"WALKING_UPSTAIRS" 9 "tbodyaccjerkmeanz" 0.00764100707653061
"WALKING_UPSTAIRS" 9 "tbodyaccjerkstdx" -0.987316165918367
"WALKING_UPSTAIRS" 9 "tbodyaccjerkstdy" -0.967661235918367
"WALKING_UPSTAIRS" 9 "tbodyaccjerkstdz" -0.982852085102041
"WALKING_UPSTAIRS" 9 "tbodyaccmagmean" -0.839928743469388
"WALKING_UPSTAIRS" 9 "tbodyaccmagstd" -0.867927885122449
"WALKING_UPSTAIRS" 9 "tbodyaccmeanx" 0.240364681836735
"WALKING_UPSTAIRS" 9 "tbodyaccmeany" -0.0606999580693878
"WALKING_UPSTAIRS" 9 "tbodyaccmeanz" -0.0763080735918367
"WALKING_UPSTAIRS" 9 "tbodyaccstdx" -0.960619652857143
"WALKING_UPSTAIRS" 9 "tbodyaccstdy" -0.867564204918367
"WALKING_UPSTAIRS" 9 "tbodyaccstdz" -0.882266322938775
"WALKING_UPSTAIRS" 9 "tbodygyrojerkmagmean" -0.98467443122449
"WALKING_UPSTAIRS" 9 "tbodygyrojerkmagstd" -0.983574257142857
"WALKING_UPSTAIRS" 9 "tbodygyrojerkmeanx" -0.0941318898163265
"WALKING_UPSTAIRS" 9 "tbodygyrojerkmeany" -0.0397128304489796
"WALKING_UPSTAIRS" 9 "tbodygyrojerkmeanz" -0.0525286196734694
"WALKING_UPSTAIRS" 9 "tbodygyrojerkstdx" -0.974200088571429
"WALKING_UPSTAIRS" 9 "tbodygyrojerkstdy" -0.988032715918367
"WALKING_UPSTAIRS" 9 "tbodygyrojerkstdz" -0.983149494489796
"WALKING_UPSTAIRS" 9 "tbodygyromagmean" -0.927740497346939
"WALKING_UPSTAIRS" 9 "tbodygyromagstd" -0.935767092244898
"WALKING_UPSTAIRS" 9 "tbodygyromeanx" -0.0548986873265306
"WALKING_UPSTAIRS" 9 "tbodygyromeany" -0.070075461
"WALKING_UPSTAIRS" 9 "tbodygyromeanz" 0.0619482249591837
"WALKING_UPSTAIRS" 9 "tbodygyrostdx" -0.947768345510204
"WALKING_UPSTAIRS" 9 "tbodygyrostdy" -0.973730925510204
"WALKING_UPSTAIRS" 9 "tbodygyrostdz" -0.9502674
"WALKING_UPSTAIRS" 9 "tgravityaccmagmean" -0.839928743469388
"WALKING_UPSTAIRS" 9 "tgravityaccmagstd" -0.867927885122449
"WALKING_UPSTAIRS" 9 "tgravityaccmeanx" 0.465166165102041
"WALKING_UPSTAIRS" 9 "tgravityaccmeany" 0.245171710755102
"WALKING_UPSTAIRS" 9 "tgravityaccmeanz" 0.219447222734694
"WALKING_UPSTAIRS" 9 "tgravityaccstdx" -0.923907637755102
"WALKING_UPSTAIRS" 9 "tgravityaccstdy" -0.900973587755102
"WALKING_UPSTAIRS" 9 "tgravityaccstdz" -0.835299765306122
"LAYING" 10 "fbodyaccjerkmeanx" -0.923316430862069
"LAYING" 10 "fbodyaccjerkmeany" -0.876817238103448
"LAYING" 10 "fbodyaccjerkmeanz" -0.918916139827586
"LAYING" 10 "fbodyaccjerkstdx" -0.921777079827586
"LAYING" 10 "fbodyaccjerkstdy" -0.866853501551724
"LAYING" 10 "fbodyaccjerkstdz" -0.928166837758621
"LAYING" 10 "fbodyaccmagmean" -0.817957944827586
"LAYING" 10 "fbodyaccmagstd" -0.771698754086207
"LAYING" 10 "fbodyaccmeanx" -0.900866026551724
"LAYING" 10 "fbodyaccmeany" -0.799515311896552
"LAYING" 10 "fbodyaccmeanz" -0.811811963448276
"LAYING" 10 "fbodyaccstdx" -0.890369330689655
"LAYING" 10 "fbodyaccstdy" -0.752386155256897
"LAYING" 10 "fbodyaccstdz" -0.718399157394828
"LAYING" 10 "fbodybodyaccjerkmagmean" -0.90125459862069
"LAYING" 10 "fbodybodyaccjerkmagstd" -0.893963810517241
"LAYING" 10 "fbodybodygyrojerkmagmean" -0.946309052758621
"LAYING" 10 "fbodybodygyrojerkmagstd" -0.942775043448276
"LAYING" 10 "fbodybodygyromagmean" -0.871637266551724
"LAYING" 10 "fbodybodygyromagstd" -0.830034342413793
"LAYING" 10 "fbodygyromeanx" -0.845456257068966
"LAYING" 10 "fbodygyromeany" -0.908673774310345
"LAYING" 10 "fbodygyromeanz" -0.891390127758621
"LAYING" 10 "fbodygyrostdx" -0.846005047241379
"LAYING" 10 "fbodygyrostdy" -0.871391989310345
"LAYING" 10 "fbodygyrostdz" -0.896784887758621
"LAYING" 10 "tbodyaccjerkmagmean" -0.90266389637931
"LAYING" 10 "tbodyaccjerkmagstd" -0.898034312931035
"LAYING" 10 "tbodyaccjerkmeanx" 0.0740212013103448
"LAYING" 10 "tbodyaccjerkmeany" 0.0104366647637931
"LAYING" 10 "tbodyaccjerkmeanz" -0.0152369636862069
"LAYING" 10 "tbodyaccjerkstdx" -0.918921067758621
"LAYING" 10 "tbodyaccjerkstdy" -0.867545444310345
"LAYING" 10 "tbodyaccjerkstdz" -0.924125182068966
"LAYING" 10 "tbodyaccmagmean" -0.737726550344828
"LAYING" 10 "tbodyaccmagstd" -0.75986795862069
"LAYING" 10 "tbodyaccmeanx" 0.241126392272414
"LAYING" 10 "tbodyaccmeany" -0.00711976837241379
"LAYING" 10 "tbodyaccmeanz" -0.0899649798137931
"LAYING" 10 "tbodyaccstdx" -0.892955962586207
"LAYING" 10 "tbodyaccstdy" -0.756883605637931
"LAYING" 10 "tbodyaccstdz" -0.734448574482759
"LAYING" 10 "tbodygyrojerkmagmean" -0.930360794827586
"LAYING" 10 "tbodygyrojerkmagstd" -0.943033417241379
"LAYING" 10 "tbodygyrojerkmeanx" -0.109909919396552
"LAYING" 10 "tbodygyrojerkmeany" -0.0426971517758621
"LAYING" 10 "tbodygyrojerkmeanz" -0.0479145877806552
"LAYING" 10 "tbodygyrojerkstdx" -0.897569924482759
"LAYING" 10 "tbodygyrojerkstdy" -0.949929387068966
"LAYING" 10 "tbodygyrojerkstdz" -0.931938229482759
"LAYING" 10 "tbodygyromagmean" -0.795355838793103
"LAYING" 10 "tbodygyromagstd" -0.827023462068965
"LAYING" 10 "tbodygyromeanx" -0.0107665670482759
"LAYING" 10 "tbodygyromeany" -0.07548080425
"LAYING" 10 "tbodygyromeanz" 0.0934107811896552
"LAYING" 10 "tbodygyrostdx" -0.844113605689655
"LAYING" 10 "tbodygyrostdy" -0.883305628965517
"LAYING" 10 "tbodygyrostdz" -0.887452649827586
"LAYING" 10 "tgravityaccmagmean" -0.737726550344828
"LAYING" 10 "tgravityaccmagstd" -0.75986795862069
"LAYING" 10 "tgravityaccmeanx" 0.349880551724138
"LAYING" 10 "tgravityaccmeany" 0.437893382
"LAYING" 10 "tgravityaccmeanz" 0.316482904862069
"LAYING" 10 "tgravityaccstdx" -0.925905377068965
"LAYING" 10 "tgravityaccstdy" -0.922550451206897
"LAYING" 10 "tgravityaccstdz" -0.75942189187931
"SITTING" 10 "fbodyaccjerkmeanx" -0.985352542037037
"SITTING" 10 "fbodyaccjerkmeany" -0.967782281851852
"SITTING" 10 "fbodyaccjerkmeanz" -0.980236008333333
"SITTING" 10 "fbodyaccjerkstdx" -0.986945618148148
"SITTING" 10 "fbodyaccjerkstdy" -0.969185840740741
"SITTING" 10 "fbodyaccjerkstdz" -0.984989296666667
"SITTING" 10 "fbodyaccmagmean" -0.921533740740741
"SITTING" 10 "fbodyaccmagstd" -0.883113367222222
"SITTING" 10 "fbodyaccmeanx" -0.972285593148148
"SITTING" 10 "fbodyaccmeany" -0.907006256481481
"SITTING" 10 "fbodyaccmeanz" -0.941575002777778
"SITTING" 10 "fbodyaccstdx" -0.964086480555556
"SITTING" 10 "fbodyaccstdy" -0.865946147222222
"SITTING" 10 "fbodyaccstdz" -0.907746800185185
"SITTING" 10 "fbodybodyaccjerkmagmean" -0.978588706666667
"SITTING" 10 "fbodybodyaccjerkmagstd" -0.979079634444444
"SITTING" 10 "fbodybodygyrojerkmagmean" -0.983530507962963
"SITTING" 10 "fbodybodygyrojerkmagstd" -0.983724163703704
"SITTING" 10 "fbodybodygyromagmean" -0.95852799462963
"SITTING" 10 "fbodybodygyromagstd" -0.933602457037037
"SITTING" 10 "fbodygyromeanx" -0.957090725185185
"SITTING" 10 "fbodygyromeany" -0.971898777592593
"SITTING" 10 "fbodygyromeanz" -0.962830892777778
"SITTING" 10 "fbodygyrostdx" -0.958035785
"SITTING" 10 "fbodygyrostdy" -0.964490161111111
"SITTING" 10 "fbodygyrostdz" -0.960633563518518
"SITTING" 10 "tbodyaccjerkmagmean" -0.980116266481482
"SITTING" 10 "tbodyaccjerkmagstd" -0.97917377962963
"SITTING" 10 "tbodyaccjerkmeanx" 0.079230785537037
"SITTING" 10 "tbodyaccjerkmeany" 0.0119622020562963
"SITTING" 10 "tbodyaccjerkmeanz" -0.0118033086861111
"SITTING" 10 "tbodyaccjerkstdx" -0.985452894259259
"SITTING" 10 "tbodyaccjerkstdy" -0.967297841296296
"SITTING" 10 "tbodyaccjerkstdz" -0.983264374444444
"SITTING" 10 "tbodyaccmagmean" -0.831161666259259
"SITTING" 10 "tbodyaccmagstd" -0.882085232037037
"SITTING" 10 "tbodyaccmeanx" 0.266522532222222
"SITTING" 10 "tbodyaccmeany" -0.0136703663875926
"SITTING" 10 "tbodyaccmeanz" -0.111307779792593
"SITTING" 10 "tbodyaccstdx" -0.966060929444444
"SITTING" 10 "tbodyaccstdy" -0.872888172407407
"SITTING" 10 "tbodyaccstdz" -0.914600764259259
"SITTING" 10 "tbodygyrojerkmagmean" -0.984078663888889
"SITTING" 10 "tbodygyrojerkmagstd" -0.983166964259259
"SITTING" 10 "tbodygyrojerkmeanx" -0.10176961312963
"SITTING" 10 "tbodygyrojerkmeany" -0.0391679476944444
"SITTING" 10 "tbodygyrojerkmeanz" -0.056830406412963
"SITTING" 10 "tbodygyrojerkstdx" -0.97679362962963
"SITTING" 10 "tbodygyrojerkstdy" -0.984966949259259
"SITTING" 10 "tbodygyrojerkstdz" -0.984297585
"SITTING" 10 "tbodygyromagmean" -0.930787897777778
"SITTING" 10 "tbodygyromagstd" -0.935766750740741
"SITTING" 10 "tbodygyromeanx" -0.0157975574333333
"SITTING" 10 "tbodygyromeany" -0.0713278470648148
"SITTING" 10 "tbodygyromeanz" 0.103513485574074
"SITTING" 10 "tbodygyrostdx" -0.957284884074074
"SITTING" 10 "tbodygyrostdy" -0.966873525
"SITTING" 10 "tbodygyrostdz" -0.958163145740741
"SITTING" 10 "tgravityaccmagmean" -0.831161666259259
"SITTING" 10 "tgravityaccmagstd" -0.882085232037037
"SITTING" 10 "tgravityaccmeanx" 0.420423573703704
"SITTING" 10 "tgravityaccmeany" 0.079335546962963
"SITTING" 10 "tgravityaccmeanz" 0.341301906762963
"SITTING" 10 "tgravityaccstdx" -0.93836846537037
"SITTING" 10 "tgravityaccstdy" -0.82381159137037
"SITTING" 10 "tgravityaccstdz" -0.883997605740741
"STANDING" 10 "fbodyaccjerkmeanx" -0.852573811363636
"STANDING" 10 "fbodyaccjerkmeany" -0.828010142272727
"STANDING" 10 "fbodyaccjerkmeanz" -0.899496197045455
"STANDING" 10 "fbodyaccjerkstdx" -0.867721614090909
"STANDING" 10 "fbodyaccjerkstdy" -0.831141758636364
"STANDING" 10 "fbodyaccjerkstdz" -0.921383145454545
"STANDING" 10 "fbodyaccmagmean" -0.788375480909091
"STANDING" 10 "fbodyaccmagstd" -0.8058773975
"STANDING" 10 "fbodyaccmeanx" -0.805317984545455
"STANDING" 10 "fbodyaccmeany" -0.717719981363636
"STANDING" 10 "fbodyaccmeanz" -0.804542797954545
"STANDING" 10 "fbodyaccstdx" -0.782985943636364
"STANDING" 10 "fbodyaccstdy" -0.662235612818182
"STANDING" 10 "fbodyaccstdz" -0.683192508863636
"STANDING" 10 "fbodybodyaccjerkmagmean" -0.838074574090909
"STANDING" 10 "fbodybodyaccjerkmagstd" -0.865166312272727
"STANDING" 10 "fbodybodygyrojerkmagmean" -0.911220989545454
"STANDING" 10 "fbodybodygyrojerkmagstd" -0.921255147954545
"STANDING" 10 "fbodybodygyromagmean" -0.8012766225
"STANDING" 10 "fbodybodygyromagstd" -0.738717976477273
"STANDING" 10 "fbodygyromeanx" -0.771854819772727
"STANDING" 10 "fbodygyromeany" -0.830101394318182
"STANDING" 10 "fbodygyromeanz" -0.813309845
"STANDING" 10 "fbodygyrostdx" -0.796357284772727
"STANDING" 10 "fbodygyrostdy" -0.722498953409091
"STANDING" 10 "fbodygyrostdz" -0.815223195227273
"STANDING" 10 "tbodyaccjerkmagmean" -0.856100361590909
"STANDING" 10 "tbodyaccjerkmagstd" -0.849361973636364
"STANDING" 10 "tbodyaccjerkmeanx" 0.0766120201136364
"STANDING" 10 "tbodyaccjerkmeany" 0.00509959587045455
"STANDING" 10 "tbodyaccjerkmeanz" -0.00029342712590909
"STANDING" 10 "tbodyaccjerkstdx" -0.853208037045455
"STANDING" 10 "tbodyaccjerkstdy" -0.823513708409091
"STANDING" 10 "tbodyaccjerkstdz" -0.910935204772727
"STANDING" 10 "tbodyaccmagmean" -0.716306306363636
"STANDING" 10 "tbodyaccmagstd" -0.777539151818182
"STANDING" 10 "tbodyaccmeanx" 0.277113430909091
"STANDING" 10 "tbodyaccmeany" -0.0184840579977273
"STANDING" 10 "tbodyaccmeanz" -0.113640551909091
"STANDING" 10 "tbodyaccstdx" -0.788832580681818
"STANDING" 10 "tbodyaccstdy" -0.666151620886364
"STANDING" 10 "tbodyaccstdz" -0.706795414318182
"STANDING" 10 "tbodygyrojerkmagmean" -0.896969412045455
"STANDING" 10 "tbodygyrojerkmagstd" -0.912853699545455
"STANDING" 10 "tbodygyrojerkmeanx" -0.106379932477273
"STANDING" 10 "tbodygyrojerkmeany" -0.0382830455227273
"STANDING" 10 "tbodygyrojerkmeanz" -0.0509175513959091
"STANDING" 10 "tbodygyrojerkstdx" -0.858668218636364
"STANDING" 10 "tbodygyrojerkstdy" -0.920789570681818
"STANDING" 10 "tbodygyrojerkstdz" -0.885038523181818
"STANDING" 10 "tbodygyromagmean" -0.706489248863636
"STANDING" 10 "tbodygyromagstd" -0.734178213818182
"STANDING" 10 "tbodygyromeanx" -0.0195856406590909
"STANDING" 10 "tbodygyromeany" -0.0780036585863636
"STANDING" 10 "tbodygyromeanz" 0.0781404980681818
"STANDING" 10 "tbodygyrostdx" -0.788938834318182
"STANDING" 10 "tbodygyrostdy" -0.756389298863636
"STANDING" 10 "tbodygyrostdz" -0.800858605227273
"STANDING" 10 "tgravityaccmagmean" -0.716306306363636
"STANDING" 10 "tgravityaccmagstd" -0.777539151818182
"STANDING" 10 "tgravityaccmeanx" 0.956505292727273
"STANDING" 10 "tgravityaccmeany" -0.0703404288636364
"STANDING" 10 "tgravityaccmeanz" 0.0107129661302273
"STANDING" 10 "tgravityaccstdx" -0.984025761590909
"STANDING" 10 "tgravityaccstdy" -0.965001055681818
"STANDING" 10 "tgravityaccstdz" -0.944463990909091
"WALKING" 10 "fbodyaccjerkmeanx" -0.796967926226415
"WALKING" 10 "fbodyaccjerkmeany" -0.701582222075472
"WALKING" 10 "fbodyaccjerkmeanz" -0.820854040943396
"WALKING" 10 "fbodyaccjerkstdx" -0.803304073207547
"WALKING" 10 "fbodyaccjerkstdy" -0.667803600943396
"WALKING" 10 "fbodyaccjerkstdz" -0.841741159245283
"WALKING" 10 "fbodyaccmagmean" -0.755720637924528
"WALKING" 10 "fbodyaccmagstd" -0.791997693018868
"WALKING" 10 "fbodyaccmeanx" -0.783181169433962
"WALKING" 10 "fbodyaccmeany" -0.600337103792453
"WALKING" 10 "fbodyaccmeanz" -0.757240854339623
"WALKING" 10 "fbodyaccstdx" -0.775868055849057
"WALKING" 10 "fbodyaccstdy" -0.561040877188679
"WALKING" 10 "fbodyaccstdz" -0.704112856415094
"WALKING" 10 "fbodybodyaccjerkmagmean" -0.769839655660377
"WALKING" 10 "fbodybodyaccjerkmagstd" -0.746148263207547
"WALKING" 10 "fbodybodygyrojerkmagmean" -0.877442192830189
"WALKING" 10 "fbodybodygyrojerkmagstd" -0.87424966754717
"WALKING" 10 "fbodybodygyromagmean" -0.766572959056604
"WALKING" 10 "fbodybodygyromagstd" -0.753288539056604
"WALKING" 10 "fbodygyromeanx" -0.698632181320755
"WALKING" 10 "fbodygyromeany" -0.82189891245283
"WALKING" 10 "fbodygyromeanz" -0.770074426603774
"WALKING" 10 "fbodygyrostdx" -0.705370849622642
"WALKING" 10 "fbodygyrostdy" -0.767273232830189
"WALKING" 10 "fbodygyrostdz" -0.802177116603774
"WALKING" 10 "tbodyaccjerkmagmean" -0.757401243207547
"WALKING" 10 "tbodyaccjerkmagstd" -0.758716872830189
"WALKING" 10 "tbodyaccjerkmeanx" 0.0922169449449057
"WALKING" 10 "tbodyaccjerkmeany" 0.00418257333679245
"WALKING" 10 "tbodyaccjerkmeanz" -0.0101414149156604
"WALKING" 10 "tbodyaccjerkstdx" -0.790775312075472
"WALKING" 10 "tbodyaccjerkstdy" -0.67498573509434
"WALKING" 10 "tbodyaccjerkstdz" -0.832011786792453
"WALKING" 10 "tbodyaccmagmean" -0.682230470377359
"WALKING" 10 "tbodyaccmagstd" -0.754661270377359
"WALKING" 10 "tbodyaccmeanx" 0.271241832190566
"WALKING" 10 "tbodyaccmeany" -0.0184086268716981
"WALKING" 10 "tbodyaccmeanz" -0.102868753490566
"WALKING" 10 "tbodyaccstdx" -0.777802226981132
"WALKING" 10 "tbodyaccstdy" -0.555679181018868
"WALKING" 10 "tbodyaccstdz" -0.707852905660377
"WALKING" 10 "tbodygyrojerkmagmean" -0.832959693207547
"WALKING" 10 "tbodygyrojerkmagstd" -0.872157431320755
"WALKING" 10 "tbodygyrojerkmeanx" -0.0902213787169811
"WALKING" 10 "tbodygyrojerkmeany" -0.0421522603622642
"WALKING" 10 "tbodygyrojerkmeanz" -0.0671751811749057
"WALKING" 10 "tbodygyrojerkstdx" -0.75238169754717
"WALKING" 10 "tbodygyrojerkstdy" -0.88922014509434
"WALKING" 10 "tbodygyrojerkstdz" -0.822564888490566
"WALKING" 10 "tbodygyromagmean" -0.681204525660377
"WALKING" 10 "tbodygyromagstd" -0.730896489056604
"WALKING" 10 "tbodygyromeanx" -0.0229301606528302
"WALKING" 10 "tbodygyromeany" -0.0842316298867924
"WALKING" 10 "tbodygyromeanz" 0.116472496471698
"WALKING" 10 "tbodygyrostdx" -0.700921771320755
"WALKING" 10 "tbodygyrostdy" -0.785408230188679
"WALKING" 10 "tbodygyrostdz" -0.778941845471698
"WALKING" 10 "tgravityaccmagmean" -0.682230470377359
"WALKING" 10 "tgravityaccmagstd" -0.754661270377359
"WALKING" 10 "tgravityaccmeanx" 0.781653506226415
"WALKING" 10 "tgravityaccmeany" 0.000135512358490566
"WALKING" 10 "tgravityaccmeanz" 0.184149918377359
"WALKING" 10 "tgravityaccstdx" -0.972361058490566
"WALKING" 10 "tgravityaccstdy" -0.974730419245283
"WALKING" 10 "tgravityaccstdz" -0.961804250188679
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkmeanx" -0.72442611868421
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkmeany" -0.691251882631579
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkmeanz" -0.827535372368421
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkstdx" -0.722561602894737
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkstdy" -0.662684938157895
"WALKING_DOWNSTAIRS" 10 "fbodyaccjerkstdz" -0.852540717368421
"WALKING_DOWNSTAIRS" 10 "fbodyaccmagmean" -0.593034940684211
"WALKING_DOWNSTAIRS" 10 "fbodyaccmagstd" -0.632986329473684
"WALKING_DOWNSTAIRS" 10 "fbodyaccmeanx" -0.645509969473684
"WALKING_DOWNSTAIRS" 10 "fbodyaccmeany" -0.566630042052632
"WALKING_DOWNSTAIRS" 10 "fbodyaccmeanz" -0.772915851578947
"WALKING_DOWNSTAIRS" 10 "fbodyaccstdx" -0.548903512136842
"WALKING_DOWNSTAIRS" 10 "fbodyaccstdy" -0.532945051594737
"WALKING_DOWNSTAIRS" 10 "fbodyaccstdz" -0.715815838947368
"WALKING_DOWNSTAIRS" 10 "fbodybodyaccjerkmagmean" -0.708311859736842
"WALKING_DOWNSTAIRS" 10 "fbodybodyaccjerkmagstd" -0.731490886842105
"WALKING_DOWNSTAIRS" 10 "fbodybodygyrojerkmagmean" -0.815203782631579
"WALKING_DOWNSTAIRS" 10 "fbodybodygyrojerkmagstd" -0.819167539473684
"WALKING_DOWNSTAIRS" 10 "fbodybodygyromagmean" -0.713837307105263
"WALKING_DOWNSTAIRS" 10 "fbodybodygyromagstd" -0.690995391315789
"WALKING_DOWNSTAIRS" 10 "fbodygyromeanx" -0.582873839263158
"WALKING_DOWNSTAIRS" 10 "fbodygyromeany" -0.793011661052632
"WALKING_DOWNSTAIRS" 10 "fbodygyromeanz" -0.699135253421053
"WALKING_DOWNSTAIRS" 10 "fbodygyrostdx" -0.633111093289474
"WALKING_DOWNSTAIRS" 10 "fbodygyrostdy" -0.705669575789474
"WALKING_DOWNSTAIRS" 10 "fbodygyrostdz" -0.750838761842105
"WALKING_DOWNSTAIRS" 10 "tbodyaccjerkmagmean" -0.720125116578947
"WALKING_DOWNSTAIRS" 10 "tbodyaccjerkmagstd" -0.717488375526316
"WALKING_DOWNSTAIRS" 10 "tbodyaccjerkmeanx" 0.108207581578947
"WALKING_DOWNSTAIRS" 10 "tbodyaccjerkmeany" -0.0146463435710526
